ncessch,state,lat,lon,cbsa,school_year,cbsatype,cnty,nmcnty
410394001031,OR,45.508067,-122.52606,38900,2014-2015,1,41051,Multnomah County
410394001032,OR,45.524441,-122.530567,38900,2014-2015,1,41051,Multnomah County
410394001033,OR,45.509479,-122.541408,38900,2014-2015,1,41051,Multnomah County
410394001035,OR,45.521171,-122.543846,38900,2014-2015,1,41051,Multnomah County
410394001036,OR,45.501788,-122.543791,38900,2014-2015,1,41051,Multnomah County
410394001037,OR,45.515666,-122.526404,38900,2014-2015,1,41051,Multnomah County
410394001676,OR,45.494046,-122.549033,38900,2014-2015,1,41051,Multnomah County
410394004180,OR,45.494425,-122.551792,38900,2014-2015,1,41051,Multnomah County
410394004181,OR,45.504419,-122.522191,38900,2014-2015,1,41051,Multnomah County
410396000307,OR,42.928967,-122.956596,40700,2014-2015,2,41019,Douglas County
410396000308,OR,42.969970000000004,-123.16616,40700,2014-2015,2,41019,Douglas County
410399000228,OR,45.216197,-123.084766,38900,2014-2015,1,41071,Yamhill County
410399001264,OR,45.218433,-123.078285,38900,2014-2015,1,41071,Yamhill County
410399001265,OR,45.216197,-123.084766,38900,2014-2015,1,41071,Yamhill County
410402000358,OR,44.467497,-119.538072,N,2014-2015,N,41023,Grant County
410417000367,OR,43.008596,-118.679366,N,2014-2015,N,41025,Harney County
410429000372,OR,43.330091,-119.279103,N,2014-2015,N,41025,Harney County
410435000316,OR,43.661795,-123.309182,40700,2014-2015,2,41019,Douglas County
410435000317,OR,43.66009,-123.312533,40700,2014-2015,2,41019,Douglas County
410438000369,OR,43.80534,-118.378201,N,2014-2015,N,41025,Harney County
410441001162,OR,45.455037,-121.123466,45520,2014-2015,2,41065,Wasco County
410450000410,OR,42.470956,-122.798989,32780,2014-2015,1,41029,Jackson County
410450000413,OR,42.62252,-122.809501,32780,2014-2015,1,41029,Jackson County
410450000414,OR,42.43079,-122.8401,32780,2014-2015,1,41029,Jackson County
410450000415,OR,42.430038,-122.838992,32780,2014-2015,NA,NA,NA
410450000416,OR,42.484146,-122.793597,32780,2014-2015,1,41029,Jackson County
410450000417,OR,42.475127,-122.802108,32780,2014-2015,1,41029,Jackson County
410450001416,OR,42.42637,-122.622231,32780,2014-2015,1,41029,Jackson County
410450001586,OR,42.484116,-122.799711,32780,2014-2015,1,41029,Jackson County
410450001587,OR,42.437707,-122.828134,32780,2014-2015,1,41029,Jackson County
410450001681,OR,42.474134,-122.803152,32780,2014-2015,1,41029,Jackson County
410450001831,OR,42.47167,-122.804301,32780,2014-2015,1,41029,Jackson County
410453001089,OR,45.739868,-119.189539,25840,2014-2015,2,41059,Umatilla County
410459001140,OR,45.564876,-117.920794,29260,2014-2015,2,41061,Union County
410459001141,OR,45.562766,-117.923892,29260,2014-2015,2,41061,Union County
410462000322,OR,43.638117,-123.570596,40700,2014-2015,2,41019,Douglas County
410470000138,OR,45.361649,-122.35264,38900,2014-2015,NA,NA,NA
410470000139,OR,45.291203,-122.332999,38900,2014-2015,1,41005,Clackamas County
410470000142,OR,45.293686,-122.333019,38900,2014-2015,1,41005,Clackamas County
410470000143,OR,45.295882,-122.331543,38900,2014-2015,1,41005,Clackamas County
410470001644,OR,45.294454,-122.333233,38900,2014-2015,NA,NA,NA
410470001766,OR,45.284074,-122.332975,38900,2014-2015,1,41005,Clackamas County
410470001778,OR,45.284074,-122.332975,38900,2014-2015,1,41005,Clackamas County
410474000530,OR,44.035028,-123.107757,21660,2014-2015,1,41039,Lane County
410474000531,OR,44.123733,-123.137939,21660,2014-2015,1,41039,Lane County
410474000533,OR,44.142661,-123.072429,21660,2014-2015,1,41039,Lane County
410474000537,OR,44.005402,-123.084646,21660,2014-2015,1,41039,Lane County
410474000538,OR,44.035306,-123.072238,21660,2014-2015,1,41039,Lane County
410474000542,OR,44.099622,-123.076676,21660,2014-2015,1,41039,Lane County
410474000544,OR,44.087485,-123.139356,21660,2014-2015,1,41039,Lane County
410474000548,OR,44.03809,-123.144061,21660,2014-2015,1,41039,Lane County
410474000550,OR,44.078638,-123.123589,21660,2014-2015,1,41039,Lane County
410474000553,OR,44.114631,-123.144181,21660,2014-2015,1,41039,Lane County
410474000555,OR,43.99361,-123.175093,21660,2014-2015,1,41039,Lane County
410474000559,OR,44.071188,-123.099961,21660,2014-2015,1,41039,Lane County
410474000561,OR,44.090304,-123.079179,21660,2014-2015,1,41039,Lane County
410474000562,OR,44.087448,-123.142572,21660,2014-2015,1,41039,Lane County
410474000564,OR,44.035883,-123.155135,21660,2014-2015,1,41039,Lane County
410474000565,OR,44.117118,-123.120405,21660,2014-2015,1,41039,Lane County
410474000566,OR,44.075206,-123.065767,21660,2014-2015,1,41039,Lane County
410474000567,OR,44.01333,-123.075471,21660,2014-2015,1,41039,Lane County
410474000568,OR,44.0328,-123.08294,21660,2014-2015,1,41039,Lane County
410474000569,OR,44.007722,-123.085252,21660,2014-2015,1,41039,Lane County
410474000571,OR,44.094734,-123.131546,21660,2014-2015,1,41039,Lane County
410474000572,OR,44.081994,-123.072757,21660,2014-2015,1,41039,Lane County
410474000573,OR,44.037722,-123.086532,21660,2014-2015,1,41039,Lane County
410474000575,OR,44.039264,-123.150882,21660,2014-2015,1,41039,Lane County
410474000690,OR,44.042895,-123.115349,21660,2014-2015,1,41039,Lane County
410474001344,OR,43.999328,-123.080741,21660,2014-2015,1,41039,Lane County
410474001345,OR,44.078833,-123.07612,21660,2014-2015,1,41039,Lane County
410474001348,OR,44.09514,-123.136594,21660,2014-2015,1,41039,Lane County
410474001359,OR,44.09514,-123.136594,21660,2014-2015,1,41039,Lane County
410474001491,OR,44.00629,-123.075911,21660,2014-2015,1,41039,Lane County
410474001492,OR,44.02739,-123.096157,21660,2014-2015,1,41039,Lane County
410474001593,OR,44.03058,-123.092511,21660,2014-2015,1,41039,Lane County
410474001604,OR,44.042905,-123.115317,21660,2014-2015,1,41039,Lane County
410474001609,OR,44.071236,-123.055039,21660,2014-2015,1,41039,Lane County
410474001737,OR,44.042895,-123.115349,21660,2014-2015,1,41039,Lane County
410474001781,OR,44.02496,-123.076451,21660,2014-2015,1,41039,Lane County
410495000597,OR,44.072508,-123.354576,21660,2014-2015,1,41039,Lane County
410495000599,OR,44.049597,-123.350136,21660,2014-2015,1,41039,Lane County
410495000600,OR,44.068738,-123.353029,21660,2014-2015,1,41039,Lane County
410495000601,OR,44.073722,-123.361474,21660,2014-2015,1,41039,Lane County
410495001595,OR,44.073744,-123.361492,21660,2014-2015,1,41039,Lane County
410502001383,OR,42.262709,-118.673731,N,2014-2015,N,41025,Harney County
410508001148,OR,45.424955,-117.272046,N,2014-2015,N,41063,Wallowa County
410508001149,OR,45.424955,-117.272046,N,2014-2015,N,41063,Wallowa County
410510000643,OR,43.988479,-124.104747,21660,2014-2015,1,41039,Lane County
410510000644,OR,43.986129,-124.104535,21660,2014-2015,1,41039,Lane County
410510000645,OR,43.99213,-124.105875,21660,2014-2015,1,41039,Lane County
410516001182,OR,45.521707,-123.054038,38900,2014-2015,1,41067,Washington County
410516001183,OR,45.490183,-123.12739,38900,2014-2015,1,41067,Washington County
410516001184,OR,45.512023,-123.061992,38900,2014-2015,1,41067,Washington County
410516001186,OR,45.526816,-123.116336,38900,2014-2015,1,41067,Washington County
410516001187,OR,45.51605,-123.092421,38900,2014-2015,1,41067,Washington County
410516001188,OR,45.515884,-123.074654,38900,2014-2015,1,41067,Washington County
410516001189,OR,45.5352,-123.119624,38900,2014-2015,1,41067,Washington County
410516001339,OR,45.52188,-123.125633,38900,2014-2015,1,41067,Washington County
410516001578,OR,45.514615,-123.072412,38900,2014-2015,1,41067,Washington County
410516001724,OR,45.51929,-123.113251,38900,2014-2015,1,41067,Washington County
410525001375,OR,45.001485,-120.213335,N,2014-2015,N,41069,Wheeler County
410531000370,OR,42.827994,-118.91453,N,2014-2015,N,41025,Harney County
410531001756,OR,42.826334,-118.914392,N,2014-2015,N,41025,Harney County
410543001247,OR,45.43577,-123.141941,38900,2014-2015,1,41067,Washington County
410543001249,OR,45.435542,-123.143859,38900,2014-2015,1,41067,Washington County
410543001818,OR,45.43577,-123.141941,38900,2014-2015,1,41067,Washington County
410561000144,OR,45.382124,-122.593111,38900,2014-2015,1,41005,Clackamas County
410561000145,OR,45.394085,-122.586685,38900,2014-2015,1,41005,Clackamas County
410561000146,OR,45.387102,-122.597063,38900,2014-2015,1,41005,Clackamas County
410561001774,OR,45.38475,-122.598351,38900,2014-2015,1,41005,Clackamas County
410564000326,OR,42.735695,-123.42429,40700,2014-2015,2,41019,Douglas County
410564000327,OR,42.743908,-123.414253,40700,2014-2015,2,41019,Douglas County
410567000302,OR,43.307394,-123.086437,40700,2014-2015,2,41019,Douglas County
410567000303,OR,43.300356,-123.100177,40700,2014-2015,2,41019,Douglas County
410567000305,OR,43.299565,-123.09645,40700,2014-2015,2,41019,Douglas County
410576000249,OR,42.409892,-124.41425,15060,2014-2015,2,41015,Curry County
410576000257,OR,42.407866,-124.421806,15060,2014-2015,2,41015,Curry County
410591000457,OR,42.410581,-123.348584,24420,2014-2015,1,41033,Josephine County
410591000458,OR,42.460347,-123.331824,24420,2014-2015,1,41033,Josephine County
410591000459,OR,42.449918,-123.313599,24420,2014-2015,1,41033,Josephine County
410591000460,OR,42.457681,-123.330924,24420,2014-2015,1,41033,Josephine County
410591000461,OR,42.428762999999996,-123.390138,24420,2014-2015,1,41033,Josephine County
410591000462,OR,42.427704,-123.298759,24420,2014-2015,1,41033,Josephine County
410591000463,OR,42.415718,-123.333894,24420,2014-2015,1,41033,Josephine County
410591000464,OR,42.44448,-123.318282,24420,2014-2015,1,41033,Josephine County
410591000970,OR,42.433128,-123.349027,24420,2014-2015,1,41033,Josephine County
410600000098,OR,45.420672,-122.414486,38900,2014-2015,1,41005,Clackamas County
410600000099,OR,45.420417,-122.413749,38900,2014-2015,1,41005,Clackamas County
410600000525,OR,45.52339,-122.4411,38900,2014-2015,1,41051,Multnomah County
410600000534,OR,45.480265,-122.384902,38900,2014-2015,1,41051,Multnomah County
410600000988,OR,45.493263,-122.417825,38900,2014-2015,1,41051,Multnomah County
410600000989,OR,45.49365,-122.4224,38900,2014-2015,1,41051,Multnomah County
410600000990,OR,45.492542,-122.396312,38900,2014-2015,1,41051,Multnomah County
410600000991,OR,45.514058,-122.427733,38900,2014-2015,1,41051,Multnomah County
410600000992,OR,45.515515,-122.440141,38900,2014-2015,1,41051,Multnomah County
410600000993,OR,45.491752,-122.383858,38900,2014-2015,1,41051,Multnomah County
410600000994,OR,45.496751,-122.435357,38900,2014-2015,1,41051,Multnomah County
410600000995,OR,45.469015,-122.353862,38900,2014-2015,1,41051,Multnomah County
410600000996,OR,45.469086,-122.356244,38900,2014-2015,1,41051,Multnomah County
410600001040,OR,45.50623,-122.429088,38900,2014-2015,1,41051,Multnomah County
410600001041,OR,45.484419,-122.354806,38900,2014-2015,1,41051,Multnomah County
410600001303,OR,45.492736,-122.454691,38900,2014-2015,1,41051,Multnomah County
410600001304,OR,45.514442,-122.406468,38900,2014-2015,1,41051,Multnomah County
410600001571,OR,45.508066,-122.440483,38900,2014-2015,1,41051,Multnomah County
410600001733,OR,45.510772,-122.419873,38900,2014-2015,1,41051,Multnomah County
410600001757,OR,45.40963,-122.422731,38900,2014-2015,1,41005,Clackamas County
410600001787,OR,45.50722,-122.440481,38900,2014-2015,1,41051,Multnomah County
410600004182,OR,45.484647,-122.407403,38900,2014-2015,1,41051,Multnomah County
410600004183,OR,45.486384,-122.407061,38900,2014-2015,1,41051,Multnomah County
410612000758,OR,43.865609,-117.608259,36620,2014-2015,2,41045,Malheur County
410627001084,OR,45.85073,-118.653564,25840,2014-2015,2,41059,Umatilla County
410630000677,OR,45.842787,-119.269371,25840,2014-2015,2,41059,Umatilla County
410630001093,OR,45.844824,-119.298829,25840,2014-2015,2,41059,Umatilla County
410630001094,OR,45.844306,-119.287102,25840,2014-2015,2,41059,Umatilla County
410630001095,OR,45.837056,-119.300271,25840,2014-2015,2,41059,Umatilla County
410630001096,OR,45.82628,-119.302971,25840,2014-2015,2,41059,Umatilla County
410630001097,OR,45.835913,-119.292696,25840,2014-2015,2,41059,Umatilla County
410630001293,OR,45.836833,-119.270476,25840,2014-2015,2,41059,Umatilla County
410630001439,OR,45.830311,-119.304655,25840,2014-2015,2,41059,Umatilla County
410630001770,OR,45.836483,-119.290259,25840,2014-2015,2,41059,Umatilla County
410651000382,OR,45.703568,-121.520597,26220,2014-2015,2,41027,Hood River County
410651000383,OR,45.624971,-121.54382,26220,2014-2015,2,41027,Hood River County
410651000384,OR,45.521974,-121.593441,26220,2014-2015,2,41027,Hood River County
410651000386,OR,45.6951,-121.543205,26220,2014-2015,2,41027,Hood River County
410651000387,OR,45.704492,-121.528146,26220,2014-2015,2,41027,Hood River County
410651000388,OR,45.637442,-121.556119,26220,2014-2015,2,41027,Hood River County
410651000389,OR,45.667061,-121.892041,26220,2014-2015,2,41027,Hood River County
410651000390,OR,45.684629,-121.546464,26220,2014-2015,2,41027,Hood River County
410660000011,OR,44.347837,-117.262762,N,2014-2015,N,41001,Baker County
410663001137,OR,45.462356,-117.965519,29260,2014-2015,2,41061,Union County
410671000769,OR,44.723018,-123.009349,41420,2014-2015,1,41047,Marion County
410671000770,OR,44.730986,-123.016244,41420,2014-2015,1,41047,Marion County
410671001294,OR,44.731762,-123.011333,41420,2014-2015,1,41047,Marion County
410674000451,OR,44.632788,-121.123695,N,2014-2015,N,41031,Jefferson County
410674000452,OR,44.587536,-121.17198,N,2014-2015,N,41031,Jefferson County
410674000454,OR,44.757672,-121.256951,N,2014-2015,N,41031,Jefferson County
410674000456,OR,44.630053,-121.122855,N,2014-2015,N,41031,Jefferson County
410674000656,OR,44.634208,-121.105642,N,2014-2015,N,41031,Jefferson County
410674001446,OR,44.63022,-121.123,N,2014-2015,N,41031,Jefferson County
410674001569,OR,44.628274,-121.121345,N,2014-2015,N,41031,Jefferson County
410675000158,OR,45.929549,-123.498012,11820,2014-2015,2,41007,Clatsop County
410678000347,OR,44.399046,-118.94959,N,2014-2015,N,41023,Grant County
410678000349,OR,44.13667,-118.971949,N,2014-2015,N,41023,Grant County
410678000350,OR,44.404062,-118.948355,N,2014-2015,N,41023,Grant County
410682000697,OR,42.976147,-117.054391,36620,2014-2015,2,41045,Malheur County
410682000760,OR,42.977867,-117.053525,36620,2014-2015,2,41045,Malheur County
410682001423,OR,43.31675,-117.108681,36620,2014-2015,2,41045,Malheur County
410687001142,OR,45.559399,-116.83516,N,2014-2015,N,41063,Wallowa County
410687001145,OR,45.35244,-117.225681,N,2014-2015,N,41063,Wallowa County
410690000422,OR,42.254433,-123.152606,32780,2014-2015,1,41029,Jackson County
410690000465,OR,42.170034,-123.652291,24420,2014-2015,1,41033,Josephine County
410690000466,OR,42.506928,-123.373911,24420,2014-2015,1,41033,Josephine County
410690000467,OR,42.420732,-123.311487,24420,2014-2015,1,41033,Josephine County
410690000468,OR,42.447369,-123.414544,24420,2014-2015,1,41033,Josephine County
410690000470,OR,42.34839,-123.334762,24420,2014-2015,1,41033,Josephine County
410690000471,OR,42.166986,-123.643273,24420,2014-2015,1,41033,Josephine County
410690000472,OR,42.362731,-123.362752,24420,2014-2015,1,41033,Josephine County
410690000473,OR,42.506517,-123.371986,24420,2014-2015,1,41033,Josephine County
410690000477,OR,42.218642,-123.273322,24420,2014-2015,1,41033,Josephine County
410690000479,OR,42.325721,-123.33675,24420,2014-2015,1,41033,Josephine County
410690000480,OR,42.167125,-123.632014,24420,2014-2015,1,41033,Josephine County
410690000481,OR,42.5178,-123.378461,24420,2014-2015,1,41033,Josephine County
410690001797,OR,42.694957,-123.397597,24420,2014-2015,1,41033,Josephine County
410690001812,OR,42.33155,-123.332731,24420,2014-2015,1,41033,Josephine County
410693000203,OR,44.172426,-123.312079,21660,2014-2015,1,41039,Lane County
410693000630,OR,44.225979,-123.208621,21660,2014-2015,1,41039,Lane County
410693000631,OR,44.226504,-123.214956,21660,2014-2015,1,41039,Lane County
410693000632,OR,44.218071,-123.212218,21660,2014-2015,1,41039,Lane County
410696000747,OR,43.745199,-118.085109,36620,2014-2015,2,41045,Malheur County
410702000492,OR,42.570606,-121.864689,28900,2014-2015,2,41035,Klamath County
410702000495,OR,42.200399,-121.721125,28900,2014-2015,2,41035,Klamath County
410702000496,OR,42.39396,-121.045192,28900,2014-2015,2,41035,Klamath County
410702000498,OR,42.151533,-121.697548,28900,2014-2015,2,41035,Klamath County
410702000499,OR,42.124033,-121.931461,28900,2014-2015,2,41035,Klamath County
410702000500,OR,42.011026,-121.411659,28900,2014-2015,2,41035,Klamath County
410702000501,OR,42.026274,-121.604416,28900,2014-2015,2,41035,Klamath County
410702000502,OR,42.189983,-121.728976,28900,2014-2015,2,41035,Klamath County
410702000503,OR,42.211589,-121.71675,28900,2014-2015,2,41035,Klamath County
410702000504,OR,42.193323,-121.742077,28900,2014-2015,2,41035,Klamath County
410702000505,OR,42.183706,-121.721389,28900,2014-2015,2,41035,Klamath County
410702000506,OR,42.153498,-121.69745,28900,2014-2015,2,41035,Klamath County
410702000508,OR,42.567441,-121.863386,28900,2014-2015,2,41035,Klamath County
410702000510,OR,42.151108,-121.694205,28900,2014-2015,2,41035,Klamath County
410702000511,OR,42.01501,-121.503521,28900,2014-2015,2,41035,Klamath County
410702000513,OR,42.19794,-121.734901,28900,2014-2015,2,41035,Klamath County
410702001464,OR,42.200288,-121.406276,28900,2014-2015,2,41035,Klamath County
410702001465,OR,43.478075,-121.684822,28900,2014-2015,2,41035,Klamath County
410702001466,OR,42.200288,-121.406276,28900,2014-2015,2,41035,Klamath County
